UAI,Etablissement,Référence GALAXIE,N° dans le SI local,Article,Corps,Chaire,Section,Section2,Section3,Date de prise de fonction,Date ouverture cand,Date clôture cand,Profil,Localisation,Etat de vacance
0730858L,UNIVERSITE DE SAVOIE MONT-BLANC,4248 *,670,26-I-1,MCF,Non,18,71,,01/09/2019,21/02/2019,26/03/2019,E:Communication visuelle.Dispositifs interactifs et hypermédias:implications communicationnelles et artistiques.R:Interactivité et virtualité (usages;conception;recherche-création).,CHAMBERY,S
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4502 *,2274,26-I-1,MCF,Non,18,,,01/09/2019,21/02/2019,26/03/2019,"Philosophie de l¿art et esthétique, théorie des arts et de la culture contemporains",Ecole des arts de la Sorbonne,
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4504 *,2060,26-I-1,MCF,Non,18,,,01/09/2019,21/02/2019,26/03/2019,Arts plastiques,Ecole des arts de la Sorbonne,
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4505 *,20356,26-I-1,MCF,Non,18,,,01/09/2019,21/02/2019,26/03/2019,Écritures et pratiques cinématographiques,Ecole des arts de la Sorbonne,
0751723R,UNIVERSITE PARIS 7 (DENIS DIDEROT),4410,E463010042,26-I-1,MCF,Non,18,71,,01/09/2019,04/02/2019,06/03/2019,Le cinéma documentaire : théorie et pratique,Site PRG,
0755890V,UNIVERSITE SORBONNE UNIVERSITE,165,,26-I-1,MCF,Non,18,,,01/09/2019,25/01/2019,25/02/2019,"Musiques du XXe siècle, histoire, langages, analyse, outils numériques","UFR Musique et musicologie, Cligancourt",
0801344B,UNIVERSITE D'AMIENS,4433 *,,26-I-1,MCF,Non,18,,,01/09/2019,21/02/2019,26/03/2019,ESTHETIQUE DU CINEMA ET ANALYSE DU FILM,AMIENS,
0911975C,UNIVERSITE D'EVRY VAL D'ESSONNE,4187 *,,26-I-1,MCF,Non,18,,,01/09/2019,21/02/2019,26/03/2019,cf fiche de poste,EVRY,
0134009M,UNIVERSITE AIX-MARSEILLE,732 *,51244,26-I-1,MCF,Non,19,,,01/09/2019,21/02/2019,26/03/2019,"Sociologie générale, sociologie de la déviance",AIX EN PROVENCE,
0311383K,UNIVERSITE TOULOUSE 2,4457,,26-I-1,MCF,Non,19,,,01/09/2019,14/02/2019,18/03/2019,Sociologie du travail et de la formation,TOULOUSE,
0311383K,UNIVERSITE TOULOUSE 2,4478,,26-I-2,MCF,Non,19,,,01/09/2019,14/02/2019,18/03/2019,Sociologie de l'alimentation,TOULOUSE,
0311713U,UNIV. TOULOUSE 2 (IUT BLAGNAC),4458,,26-I-1,MCF,Non,19,,,01/09/2019,14/02/2019,18/03/2019,"Santé, habitat, vieillissement, dépendance",BLAGNAC,
0333298F,UNIVERSITE DE BORDEAUX,397 *,,26-I-1,MCF,Non,19,5,,01/09/2019,21/02/2019,26/03/2019,Economie gestion ; Démographie,Pessac,S
0333298F,UNIVERSITE DE BORDEAUX,403 *,,26-I-1,MCF,Non,19,,,01/09/2019,21/02/2019,26/03/2019,"Sociologie de la jeunesse, ingénierie pédagogique",BORDEAUX,S
0341089Z,UNIVERSITE MONTPELLIER 3 (PAUL VALERY),4262 *,293,26-I-1,MCF,Non,19,,,01/09/2019,21/02/2019,26/03/2019,Sociologie des cultures numeriques : ethique environnementale etdeveloppement social en reseaux,Montpellier,
0350937D,UNIVERSITE RENNES 2,4336 *,0498,26-I-1,MCF,Non,19,,,01/09/2019,21/02/2019,26/03/2019,Sociologie de la mondialisation,RENNES,S
0383493R,UNIVERSITE GRENOBLE ALPES,404 *,19MCF0978,33,MCF,Non,19,,,01/09/2019,21/02/2019,26/03/2019,"Sociologie de sport, sociologie de la jeunesse, socialisation.",Grenoble,S
0421095M,UNIVERSITE DE SAINT-ETIENNE,4265 *,0487,26-I-1,MCF,Non,19,,,01/09/2019,21/02/2019,26/03/2019,ENQUETE ET PROBLEMES PUBLICS,UFR SHS ST ETIENNE,S
0450855K,UNIVERSITE D'ORLEANS,4364 *,MCF0666,33,MCF,Non,19,,,01/09/2019,21/02/2019,26/03/2019,"Maître.sse de conférences pour enseigner la sociologie du corps et de la motricité dans les formations du pôle STAPS UFR Sciences et Techniques, à Orléans et Bourges. Laboratoire ERCAE.",UFR ST - Orleans (+Cf Profil),S
0511296G,UNIVERSITE DE REIMS,4378 *,,26-I-1,MCF,Non,19,,,01/09/2019,21/02/2019,26/03/2019,Maître de conférences en sociologie ¿ section CNU 19,CHALONS EN CHAMPAGNE,
0542493S,UNIVERSITE DE LORRAINE,1180 *,19MCF0276,26-I-1,MCF,Non,19,,,01/09/2019,21/02/2019,26/03/2019,Sociologie de la santé et/ou des âges,NANCY,
0561718N,UNIVERSITE DE BRETAGNE SUD (LORIENT),4123 *,0308,26-I-1,MCF,Non,19,,,01/09/2019,21/02/2019,26/03/2019,"Sociologie et démographie, politiques et acteurs de la santé et du social",LORIENT,
0596870X,COMUE LILLE NORD DE FRANCE,56 *,1956,26-I-1,MCF,Non,19,70,,01/09/2019,21/02/2019,26/03/2019,Le/la candidat(e) recruté(e) interviendra dans la formation initiale et continue des enseignants.dispenser ses enseignements en sociologie et en sciences de l¿éducation du 1er degré du Master MEEF,GRAVELINES,
0596870X,COMUE LILLE NORD DE FRANCE,57 *,1957,26-I-1,MCF,Non,19,,,01/09/2019,21/02/2019,26/03/2019,"exercera son enseignement dans master mention «encadrement éducatif», Mention «pratiques et ingénierie de la formation» et dans actions de formation continue avec les CPE et cadres de l¿éducation.",Villeneuve d'ascq,
0673021V,UNIVERSITE DE STRASBOURG,4570 *,,26-I-1,MCF,Non,19,,,01/09/2019,21/02/2019,26/03/2019,Sociologie du travail,Strasbourg,
0673021V,UNIVERSITE DE STRASBOURG,4571 *,,26-I-1,MCF,Non,19,,,01/09/2019,21/02/2019,26/03/2019,Sociologie économique,Strasbourg,
0673021V,UNIVERSITE DE STRASBOURG,4572 *,,26-I-1,MCF,Non,19,,,01/09/2019,21/02/2019,26/03/2019,Sociologie des inégalités et du genre,Strasbourg,
0673021V,UNIVERSITE DE STRASBOURG,4573 *,,26-I-1,MCF,Non,19,71,,01/09/2019,21/02/2019,26/03/2019,Journalisme et médias,Strasbourg,
0690187D,ECOLE CENTRALE DE LYON,4055 *,0111,26-I-2,MCF,Non,19,,,01/09/2019,21/02/2019,26/03/2019,"Sciences sociales ; sociologie du monde économique ; sociologie des morales sociales, économiques et professionnelles",ECULLY,
0691775E,UNIVERSITE LYON 2 (LUMIERE),4387 *,,26-I-1,MCF,Non,19,,,01/09/2019,21/02/2019,26/03/2019,sociologie du travail social,BRON,
0694123G,ECOLE NORMALE SUPERIEURE DE LYON,4187 *,MCF0221,26-I-1,MCF,Non,19,,,01/09/2019,21/02/2019,26/03/2019,Sociologie de la socialisation,"15 parvis Rene Descartes, Lyon",
0750736T,UNIVERSITE PARIS-DAUPHINE,4231 *,0104,26-I-1,MCF,Non,19,,,01/09/2019,21/02/2019,26/03/2019,Maître de conférences en sociologie urbaine,Paris,
0750736T,UNIVERSITE PARIS-DAUPHINE,4232 *,0118,26-I-1,MCF,Non,19,,,01/09/2019,21/02/2019,26/03/2019,Maître de conférences en sociologie du travail,Paris,
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4489 *,14262,26-I-1,MCF,Non,19,,,01/09/2019,21/02/2019,26/03/2019,"Sociologie des politiques sociales, de leurs agents et/ou de leurs publics",Centre Pantheon et Centre PMF,
0761904G,UNIVERSITE DE ROUEN,4448 *,,26-I-1,MCF,Non,19,,,01/09/2019,21/02/2019,26/03/2019,Enseignement : Sociologie du travail et de la santé au travail Recherche : Santé au travail,Mont-Saint-Aignan,
0911975C,UNIVERSITE D'EVRY VAL D'ESSONNE,4188 *,,26-I-1,MCF,Non,19,,,01/09/2019,21/02/2019,26/03/2019,cf. fiche de poste,EVRY,
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,4640 *,1328,26-I-1,MCF,Non,19,70,,01/09/2019,21/02/2019,26/03/2019,"Les transformations du travail social : formations, métiers, pratiques",Pyramide,S
9740478B,UNIVERSITE DE LA REUNION,4250 *,,26-I-1,MCF,Non,19,,,01/09/2019,21/02/2019,26/03/2019,"éducation, interculturalité et pluralisme religieux",CAMPUS UNIVERSITAIRE DU MOUFIA,
0673021V,UNIVERSITE DE STRASBOURG,4574 *,,26-I-1,MCF,Non,20,,,01/09/2019,21/02/2019,26/03/2019,Ethnologie générale - Europe,Strasbourg,
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4491 *,2211,26-I-1,MCF,Non,20,21,,01/09/2019,21/02/2019,26/03/2019,"Archéozoologie des sociétés agro-pastorales.-Zones géographiques:continent eurasiatique,zone méditerranéenne-Chronologie:Néolithique à l'époque médiévale","Universite de Paris 1, UFR 03, Michelet",
0751719L,UNIVERSITE PARIS 3 (SORBONNE NOUVELLE),4281 *,,26-I-1,MCF,Non,20,,,01/09/2019,21/02/2019,26/03/2019,Anthropologie de l Amérique latine,IHEAL,
0134009M,UNIVERSITE AIX-MARSEILLE,735 *,52116,26-I-1,MCF,Non,21,,,01/09/2019,21/02/2019,26/03/2019,Archéologie maritime méditerranéenne,AIX EN PROVENCE,
0251215K,UNIVERSITE DE BESANCON,4506 *,1486,26-I-1,MCF,Non,21,,,01/09/2019,21/02/2019,26/03/2019,Antiquités nationales - Archéologie de la Gaule romaine,BESANCON,
0341089Z,UNIVERSITE MONTPELLIER 3 (PAUL VALERY),4258 *,674,26-I-1,MCF,Non,21,,,01/09/2019,21/02/2019,26/03/2019,"Histoire du Moyen Age : islam, Orient (VIe-XVe siecle)",Montpellier,
0383493R,UNIVERSITE GRENOBLE ALPES,401 *,21MCF1188,26-I-1,MCF,Non,21,,,01/09/2019,21/02/2019,26/03/2019,"Mondes méditerranéens XIe-XVe siècle, Orient et Occident : contacts, échanges, transferts, acteurs.",Grenoble,S
0440984F,UNIVERSITE DE NANTES,4507 *,2047,26-I-1,MCF,Non,21,,,01/09/2019,21/02/2019,26/03/2019,Art médiéval ; Europe occidentale XIIe-XVe siècle ; Culture matérielle ; Architecture ; Arts monumentaux,Nantes,
0490970N,UNIVERSITE D'ANGERS,4327 *,21MCF0445,26-I-1,MCF,Non,21,,,01/09/2019,21/02/2019,26/03/2019,"en Licence comme en Master et incluent des enseignements disciplinaires en histoire grecque mais aussi en méthodologie, historiographie et épistémologie de la discipline historique.",ANGERS,
0595964M,UNIVERSITE DU LITTORAL,4243 *,0543,26-I-1,MCF,Non,21,,,01/09/2019,21/02/2019,26/03/2019,"Histoire ancienne en L1, L2, L3, préparation CAPES, Master 1 et 2 (recherche et enseignement)",Boulogne sur Mer/Calais/Dunkerque,
0623957P,UNIVERSITE D'ARTOIS,4307 *,21/22 MCF 0083,26-I-1,MCF,Non,21,22,,01/09/2019,21/02/2019,26/03/2019,"Histoire et archéologie régionales, périodes médiévale et moderne",ARRAS,
0673021V,UNIVERSITE DE STRASBOURG,4575 *,,26-I-1,MCF,Non,21,,,01/09/2019,21/02/2019,26/03/2019,Archéologie classique,Strasbourg,
0691775E,UNIVERSITE LYON 2 (LUMIERE),4403 *,,26-I-1,MCF,Non,21,,,01/09/2019,21/02/2019,26/03/2019,Archéologie médiévale,LYON et BRON,
0691775E,UNIVERSITE LYON 2 (LUMIERE),4404 *,,26-I-1,MCF,Non,21,,,01/09/2019,21/02/2019,26/03/2019,"Civilisations et langues du Proche-Orient ancien, de l¿invention de l¿écriture à la conquête d¿Alexandre le Grand",LYON et BRON,
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4496 *,2046,26-I-2,MCF,Non,21,,,01/09/2019,21/02/2019,26/03/2019,Histoire culturelle de l'Occident médiéval (XIIIe-XVe siècle),Sorbonne-centre Pierre Mendes-France,
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4497 *,2216,26-I-1,MCF,Non,21,,,01/09/2019,21/02/2019,26/03/2019,Histoire de l'Occident latin au Moyen Âge central (XIe-XIIIe siècle) hors espace français,Sorbonne-centre Pierre Mendes-France,
0751723R,UNIVERSITE PARIS 7 (DENIS DIDEROT),4422,E433010053,26-I-1,MCF,Non,21,,,01/09/2019,04/02/2019,06/03/2019,Histoire ancienne - Histoire et anthropologie du politique dans l'Antiquité grecque et romaine.,Site PRG,
0755890V,UNIVERSITE SORBONNE UNIVERSITE,142,,26-I-1,MCF,Non,21,,,01/09/2019,25/01/2019,25/02/2019,MCF en histoire de l'art et archéologie du monde romain.,"UFR hist de l'art et arch,3 rue Michelet",
0921204J,UNIVERSITE PARIS 10 (NANTERRE),4524 *,0279,26-I-1,MCF,Non,21,,,01/09/2019,21/02/2019,26/03/2019,Histoire de l'Islam médiéval,NANTERRE,
0951793H,UNIVERSITE DE CERGY-PONTOISE,4430 *,,26-I-1,MCF,Non,21,22,,01/09/2019,21/02/2019,26/03/2019,"Histoire de l'éducation et de l'enseignement de l'histoire, historiographie et épistémologie, travail sur les sources orales d'histoire et/ou les archives de l'éducation nationale.",CERGY,
0060931E,UNIVERSITE DE NICE (SOPHIA ANTIPOLIS),4572,22MCF495,26-I-1,MCF,Non,22,,,01/09/2019,29/01/2019,05/03/2019,HISTOIRE CULTURELLE DE L EUROPE MERIDIONALE ET DES MONDES MEDITERRANEENS AU XXE SIECLE,UFR LASH,
0134009M,UNIVERSITE AIX-MARSEILLE,734 *,51748,26-I-1,MCF,Non,22,,,01/09/2019,21/02/2019,26/03/2019,Histoire de l'Art moderne (XVe - XVIIe siècle) dans le monde méditerranéen occidental,AIX EN PROVENCE,
0134009M,UNIVERSITE AIX-MARSEILLE,737 *,52602,26-I-1,MCF,Non,22,,,01/09/2019,21/02/2019,26/03/2019,Histoire transnationale de la Méditerranée au XVIe siècle,AIX EN PROVENCE,
0134009M,UNIVERSITE AIX-MARSEILLE,781 *,79004,26-I-1,MCF,Non,22,,,01/09/2019,21/02/2019,26/03/2019,"Histoire de la médecine et de la santé (XIXe-XXe siècles), Europe, Méditerranée",MARSEILLE,
0341089Z,UNIVERSITE MONTPELLIER 3 (PAUL VALERY),4259 *,319,26-I-1,MCF,Non,22,,,01/09/2019,21/02/2019,26/03/2019,Histoire de l Art Moderne : histoire de la peinture occidentale XVIe -XVIIIe siecles,Montpellier,
0350937D,UNIVERSITE RENNES 2,4361 *,0092,26-I-1,MCF,Non,22,,,01/09/2019,21/02/2019,26/03/2019,Histoire contemporaine des colonisations et des décolonisations,Rennes,
0370800U,UNIVERSITE DE TOURS,4419,0306,26-I-1,MCF,Non,22,,,01/09/2019,08/02/2019,11/03/2019,Histoire de l'architecture (XIXe-XXIe s.),TOURS,
0383493R,UNIVERSITE GRENOBLE ALPES,400 *,22MCF1654,26-I-1,MCF,Non,22,18,,01/09/2019,21/02/2019,26/03/2019,"Musiques des XXe et XXIe siècles (histoire, analyse)",Grenoble,S
0440984F,UNIVERSITE DE NANTES,4508 *,1968,26-I-1,MCF,Non,22,,,01/09/2019,21/02/2019,26/03/2019,Histoire atlantique et coloniale à l époque moderne,Nantes,
0450855K,UNIVERSITE D'ORLEANS,4365 *,MCF0833,26-I-1,MCF,Non,22,70,,01/09/2019,21/02/2019,26/03/2019,Maître.sse de conférences en histoire.,ESPE CVL - Orleans (+Cf Profil),
0673021V,UNIVERSITE DE STRASBOURG,4576 *,,26-I-1,MCF,Non,22,,,01/09/2019,21/02/2019,26/03/2019,Histoire contemporaine. Relations internationales (fin XIXe - début XXIe siècle),Strasbourg,
0691775E,UNIVERSITE LYON 2 (LUMIERE),4406 *,,26-I-1,MCF,Non,22,,,01/09/2019,21/02/2019,26/03/2019,Histoire de l¿Asie orientale contemporaine,LYON et BRON,
0753488J,INALCO PARIS,4129,,26-I-1,MCF,Non,22,15,,01/09/2019,19/02/2019,21/03/2019,Histoire moderne et contemporaine du Maghreb,Paris,
0753488J,INALCO PARIS,4130,,26-I-1,MCF,Non,22,15,,01/09/2019,19/02/2019,21/03/2019,Histoire de la Chine et de l'Asie orientale contemporaine,Paris,
0755890V,UNIVERSITE SORBONNE UNIVERSITE,144,,26-I-1,MCF,Non,22,,,01/09/2019,25/01/2019,25/02/2019,"Histoire de l'art contemporain, patrimoine","UFR hist art et archeo,3 rue Michelet",
0755890V,UNIVERSITE SORBONNE UNIVERSITE,147,,26-I-1,MCF,Non,22,,,01/09/2019,25/01/2019,25/02/2019,Histoire contemporaine. Histoire du monde russe soviétique et post-soviétique aux XX-XXI e s,"UFR d'Histoire, 1 rue Victor Cousin",S
0755890V,UNIVERSITE SORBONNE UNIVERSITE,149,,26-I-1,MCF,Non,22,,,01/09/2019,25/01/2019,25/02/2019,La France et l'Europe de 1789 à 1848,"UFR d'Histoire, 1 rue Victor Cousin",
0762762P,UNIVERSITE DU HAVRE,4147 *,,26-I-1,MCF,Non,22,,,01/09/2019,21/02/2019,26/03/2019,Histoire contemporaine maritime et portuaire du XXe siècle,UNIVERSITE LE HAVRE NORMANDIE,S
0781944P,UNIVERSITE VERSAILLES/SAINT-QUENTIN,4180 *,,26-I-1,MCF,Non,22,,,01/09/2019,21/02/2019,26/03/2019,"Histoire contemporaine (22e section) - Histoire culturelle et patrimoines, XIXe-XXIe siècles",GUYANCOURT,
0951793H,UNIVERSITE DE CERGY-PONTOISE,4417 *,,26-I-1,MCF,Non,22,,,01/09/2019,21/02/2019,26/03/2019,"Histoire moderne: Histoire, patrimoine et conflits",CERGY,
0171463Y,UNIVERSITE DE LA ROCHELLE,4133,,26-I-2,MCF,Non,23,,,01/09/2019,14/02/2019,16/03/2019,Géographie du tourisme et des loisirs,Universite La Rochelle,
0383493R,UNIVERSITE GRENOBLE ALPES,380 *,65MCF0135,26-I-1,MCF,Non,23,,,01/09/2019,21/02/2019,26/03/2019,Epistemologie de la geographie - formation des enseignants - inégalités scolaires,Grenoble,S
0490970N,UNIVERSITE D'ANGERS,4328 *,23MCF1385,26-I-1,MCF,Non,23,,,01/09/2019,21/02/2019,26/03/2019,Géographie du tourisme et des loisirs dans l¿aire Amérique Centrale et Sud,ANGERS,
0511296G,UNIVERSITE DE REIMS,4382 *,,26-I-1,MCF,Non,23,,,01/09/2019,21/02/2019,26/03/2019,Maître de conférences en Géographie politique.,REIMS,
0611149T,UNIVERSITE DE CAEN (IUT D'ALENCON),4421 *,,26-I-1,MCF,Non,23,24,,01/09/2019,21/02/2019,26/03/2019,"DUT Carrières Sociales principalement. Il-elle participera au suivi des étudiants, prendra en charge des responsabilités, intégrera le laboratoire Espaces et Sociétés, site de Caen, UMR 6590.",DAMIGNY - ALENCON,
0673021V,UNIVERSITE DE STRASBOURG,4577 *,,26-I-1,MCF,Non,23,,,01/09/2019,21/02/2019,26/03/2019,"Géovisualisation, géomatique et aide à la décision",Strasbourg,
0681166Y,UNIVERSITE DE MULHOUSE,4205 *,23 MCF 0175,26-I-1,MCF,Non,23,,,01/09/2019,21/02/2019,26/03/2019,"Géographie, géohistoire, géopolitique de l¿énergie","Fac des Sc. Eco, Sociales et juridiques",
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4495 *,2231,26-I-1,MCF,Non,23,,,01/09/2019,21/02/2019,26/03/2019,Information géographique et géographie humaine,Institut de geographie,
0753471R,CONSERVATOIRE NAT. DES ARTS ET METIERS,4208 *,,26-I-1,MCF,Non,23,6,24,01/09/2019,21/02/2019,26/03/2019,CHAÎNE LOGISTIQUE,PARIS,
0772502B,UNIVERSITE PARIS EST MARNE LA VALLEE,4212 *,,26-I-1,MCF,Non,23,,,01/09/2019,21/02/2019,26/03/2019,Géographie sociale,CHAMPS-SUR-MARNE,
0801344B,UNIVERSITE D'AMIENS,4441 *,,26-I-1,MCF,Non,23,,,01/09/2019,21/02/2019,26/03/2019,GEOGRAPHIE SOCIALE ET CULTURELLE,CAMPUS CITADELLE,
0951793H,UNIVERSITE DE CERGY-PONTOISE,4418 *,,26-I-1,MCF,Non,23,24,,01/09/2019,21/02/2019,26/03/2019,Mutations urbaines et humanités numériques.Recherches sur les transformations des pratiques et des contenus d¿enseignement suite au développement du numérique.,CERGY,
9760358K,CUFR  DE MAYOTTE,42 *,067,26-I-1,MCF,Non,23,24,,01/09/2019,21/02/2019,26/03/2019,Aménagement du territoire,DEMBENI,
0331420P,UNIV. BORDEAUX MONTAIGNE (IUT),4275 *,,29,MCF,Non,24,,,01/09/2019,21/02/2019,26/03/2019,"Aménagement durable, projet urbain et économie sociale et solidaire",BORDEAUX,
0601223D,UNIVERSITE DE TECHNOLOGIE DE COMPIEGNE,4110 *,0270,26-I-1,MCF,Non,24,,,01/09/2019,21/02/2019,26/03/2019,"Mobilité, transport et aménagement urbain",COMPIEGNE,
0691775E,UNIVERSITE LYON 2 (LUMIERE),4407 *,,26-I-1,MCF,Non,24,,,01/09/2019,21/02/2019,26/03/2019,Mobilités et transports dans l¿espace aménagé,LYON et BRON,
0751723R,UNIVERSITE PARIS 7 (DENIS DIDEROT),4404,E433010051,26-I-1,MCF,Non,24,,,01/09/2019,04/02/2019,06/03/2019,"Aménagement, développement local et territoires",Site PRG,
0772502B,UNIVERSITE PARIS EST MARNE LA VALLEE,4213 *,,26-I-1,MCF,Non,24,,,01/09/2019,21/02/2019,26/03/2019,Génie urbain et modélisations : transition numérique et systèmes techniques urbains,CHAMPS-SUR-MARNE,
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,4655,0399,26-I-1,MCF,Non,24,,,15/06/2019,20/02/2019,22/03/2019,Approches écologiques et environnementales de la production urbaine,"Cite Descartes, Marne La Vallee",
0060931E,UNIVERSITE DE NICE (SOPHIA ANTIPOLIS),4573,25 MCF 580,33,MCF,Non,25,,,01/09/2019,29/01/2019,05/03/2019,MATHEMATIQUES FONDAMENTALES,UFR SCIENCES,S
0060931E,UNIVERSITE DE NICE (SOPHIA ANTIPOLIS),4574,25MCF581,26-I-1,MCF,Non,25,,,01/09/2019,29/01/2019,05/03/2019,"MATHEMATIQUES FONDAMENTALES, GEOMETRIE",UFR SCIENCES,
0134009M,UNIVERSITE AIX-MARSEILLE,789 *,51854,26-I-1,MCF,Non,25,,,01/09/2019,21/02/2019,26/03/2019,"Topologie, dynamique, arithmétique et représentations",MARSEILLE,
0251215K,UNIVERSITE DE BESANCON,4507 *,0698,26-I-1,MCF,Non,25,26,,01/09/2019,21/02/2019,26/03/2019,Analyse Numérique - Calcul Scientifique,BESANCON,
0333298F,UNIVERSITE DE BORDEAUX,409 *,0468,26-I-1,MCF,Non,25,,,01/09/2019,21/02/2019,26/03/2019,Théorie des nombres,TALENCE,S
0342321N,UNIVERSITE DE MONTPELLIER,343 *,25MCF0647,26-I-1,MCF,Non,25,,,01/09/2019,21/02/2019,26/03/2019,"Géométrie algébrique, arithmétique, théorie des représentations",Montpellier,
0370800U,UNIVERSITE DE TOURS,4422,0845,26-I-1,MCF,Non,25,,,01/09/2019,08/02/2019,11/03/2019,"Algèbre, théorie des représentations, combinatoire algébrique",TOURS,
0383493R,UNIVERSITE GRENOBLE ALPES,410 *,25MCF0271,26-I-1,MCF,Non,25,,,01/09/2019,21/02/2019,26/03/2019,Théorie des nombres,Grenoble,S
0383493R,UNIVERSITE GRENOBLE ALPES,411 *,25MCF0273,26-I-1,MCF,Non,25,26,,01/09/2019,21/02/2019,26/03/2019,"Analyse, calcul des variations, applications en géométrie ou traitement d images.",Grenoble,S
0542493S,UNIVERSITE DE LORRAINE,1184 *,25MCF1226,26-I-1,MCF,Non,25,,,01/09/2019,21/02/2019,26/03/2019,"Mathématiques Fondamentales, Géométrie",NANCY,
0593279U,UNIVERSITE DE VALENCIENNES (UPHF),4212 *,,26-I-1,MCF,Non,25,,,01/09/2019,21/02/2019,26/03/2019,Le futur maître de conférences viendra renforcer l'équipe pédagogique en charge des primo entrants,LE MONT HOUY VALENCIENNES,
0596870X,COMUE LILLE NORD DE FRANCE,55 *,1955,26-I-1,MCF,Non,25,26,70,01/09/2019,21/02/2019,26/03/2019,"renforcer l'équipe pédagogique pour les enseignements en culture disciplinaire et didactique des mathématiques du master Métiers de l'enseignement, de l'éducation et de la formation(MEEF)1er degré.",ARRAS,
0691774D,UNIVERSITE LYON 1 (CLAUDE BERNARD),4524,0348,33,MCF,Non,25,,,01/09/2019,06/02/2019,08/03/2019,Physique mathématique et probabilités,Faculte des Sciences,S
0751723R,UNIVERSITE PARIS 7 (DENIS DIDEROT),4389,E313010079,33,MCF,Non,25,,,01/09/2019,04/02/2019,06/03/2019,Systèmes dynamiques,Site PRG,S
0751723R,UNIVERSITE PARIS 7 (DENIS DIDEROT),4393,E313010080,33,MCF,Non,25,,,01/09/2019,04/02/2019,06/03/2019,Algèbres d'opérateurs,Site PRG,S
0751723R,UNIVERSITE PARIS 7 (DENIS DIDEROT),4395,E313010003,26-I-1,MCF,Non,25,,,01/09/2019,04/02/2019,06/03/2019,"Mathématiques fondamentales : Représentations, Groupes et Géométrie",Site PRG,
0751723R,UNIVERSITE PARIS 7 (DENIS DIDEROT),4424,E313010082,26-I-1,MCF,Non,25,,,01/09/2019,04/02/2019,06/03/2019,Logique et interactions,Site PRG,
0755890V,UNIVERSITE SORBONNE UNIVERSITE,103,25MC1286,26-I-1,MCF,Non,25,,,01/09/2019,25/01/2019,25/02/2019,Mathématiques fondamentales et interactions,Campus Pierre et Marie Curie,
0772502B,UNIVERSITE PARIS EST MARNE LA VALLEE,4220 *,,26-I-1,MCF,Non,25,,,01/09/2019,21/02/2019,26/03/2019,Analyse et interactions avec les probabilités ou la géométrie,CHAMPS-SUR-MARNE,
0811293R,INSTITUT NATIONAL UNIV. D'ALBI,4140 *,,26-I-1,MCF,Non,25,,,01/09/2019,21/02/2019,26/03/2019,Géométrie-topologie-réussite en licence,ALBI,
0860856N,UNIVERSITE DE POITIERS,4589 *,,26-I-1,MCF,Non,25,,,01/09/2019,21/02/2019,26/03/2019,Le laboratoire LMA et le département de mathématiques de l'Université de Poitiers recrutent un maître de conférences dont les thèmes de recherche relèvent de la théorie de Lie et de ses applications.,Poitiers,
0911101C,UNIVERSITE PARIS 11,4579 *,25MCF428,26-I-1,MCF,Non,25,,,01/09/2019,21/02/2019,26/03/2019,"Algèbre, arithmétique, géométrie algébrique",Orsay,
0060931E,UNIVERSITE DE NICE (SOPHIA ANTIPOLIS),4575,26MCF582,26-I-1,MCF,Non,26,25,,01/09/2019,29/01/2019,05/03/2019,"MATHEMATIQUES APPLIQUEES, MATHEMATIQUES",UFR SCIENCES,
